 Run No.   Original ID Tr     Solution     Inbr %                                                                        
    1646         11646  1    0.579050       0.000    
    1647         11647  1    0.286729       0.000    
    1648         11648  1   -0.118219       0.000    
    1649         11649  1    0.344653       0.781    
    1650         11650  1    0.977143       0.781    
    1651         11651  1   -0.363596       0.000    
    1652         11652  1   -0.591143       0.000    
    1653         11653  1     1.25573       0.000    
    1654         11654  1     1.24013       0.000    
    1655         11655  1   -0.141093       3.125    
    1656         11656  1     1.27899       3.125    
    1657         11657  1    0.115073       3.125    
    1658         11658  1    -1.78701       0.000    
    1659         11659  1    -2.62472       0.000    
    1660         11660  1   -0.897463E-01   0.000    
    1661         11661  1   -0.641357       0.000    
    1662         11662  1   -0.881539E-01   0.000    
    1663         11663  1    0.575469       0.000    
    1664         11664  1   -0.544654       0.000    
    1665         11665  1    -1.61615       0.000    
    1666         11666  1    0.107717       0.000    
    1667         11667  1    -1.14417       0.000    
    1668         11668  1   -0.649340       0.000    
    1669         11669  1    0.264187       0.000    
    1670         11670  1     1.72705       0.000    
    1671         11671  1     1.06945       0.000    
    1672         11672  1     1.44199       0.000    
    1673         11673  1   -0.793821       1.562    
    1674         11674  1    0.973062       0.000    
    1675         11675  1    0.431742E-01   3.125    
    1676         11676  1   -0.677051       3.125    
    1677         11677  1    0.351281       3.125    
    1678         11678  1   -0.249648       3.125    
    1679         11679  1   -0.517064       0.000    
    1680         11680  1   -0.354376       0.000    
    1681         11681  1     1.99825       0.000    
    1682         11682  1    0.243200       0.000    
    1683         11683  1    0.227567       0.000    
    1684         11684  1   -0.536225       0.000    
    1685         11685  1   -0.450749       0.000    
    1686         11686  1   -0.942348E-01   0.000    
    1687         11687  1   -0.575507       0.000    
    1688         11688  1   -0.181833       0.000    
    1689         11689  1    -1.02571       0.000    
    1690         11690  1    -1.36331       0.000    
    1691         11691  1    -1.98422       0.000    
    1692         11692  1   -0.844088       0.000    
    1693         11693  1   -0.252608       0.000    
    1694         11694  1   -0.980675       0.000    
    1695         11695  1     1.71377       0.781    
    1696         11696  1    0.200385       0.000    
    1697         11697  1   -0.495477       0.000    
    1698         11698  1    -1.44538       0.000    
    1699         11699  1    0.320268       0.000    
    1700         11700  1    0.597695       0.000    
    1701         11701  1     1.36462       0.000    
    1702         11702  1    0.976038       0.000    
    1703         11703  1    0.752660       0.000    
    1704         11704  1    0.920753       0.000    
    1705         11705  1    0.314245       0.000    
    1706         11706  1     1.12499       0.000    
    1707         11707  1     1.74177       0.000    
    1708         11708  1   -0.140756       0.000    
    1709         11709  1     1.30234       0.000    
    1710         11710  1    0.526452       0.000    
    1711         11711  1     1.47116       0.000    
    1712         11712  1     1.45054       0.000    
    1713         11713  1    0.970281       0.000    
    1714         11714  1    -1.27921       0.000    
    1715         11715  1   -0.323360       0.000    
    1716         11716  1   -0.670971       0.000    
    1717         11717  1   -0.346241       0.000    
    1718         11718  1   -0.888039       0.000    
    1719         11719  1   -0.763297       0.000    
    1720         11720  1   -0.799481       0.000    
    1721         11721  1   -0.203495       0.000    
    1722         11722  1    0.136375       0.000    
    1723         11723  1    0.374668       0.000    
    1724         11724  1    0.735359       0.000    
    1725         11725  1   -0.650110E-01   0.000    
    1726         11726  1    0.293657E-01   0.000    
    1727         11727  1    0.896030       0.000    
    1728         11728  1    0.388925       0.781    
    1729         11729  1    0.899794       0.781    
    1730         11730  1   -0.245596       0.781    
    1731         11731  1   -0.298573       0.000    
    1732         11732  1    0.219407       0.000    
    1733         11733  1    0.281278       0.000    
    1734         11734  1   -0.696704E-01   0.000    
    1735         11735  1   -0.234024E-01   0.000    
    1736         11736  1   -0.647832       0.000    
    1737         11737  1    -1.12054       0.000    
    1738         11738  1    0.268541       0.000    
    1739         11739  1    0.260155       0.000    
    1740         11740  1   -0.869792       0.781    
    1741         11741  1   -0.864215       0.000    
    1742         11742  1   -0.515723       0.000    
    1743         11743  1   -0.258090E-01   0.000    
    1744         11744  1    0.940949       0.000    
    1745         11745  1     1.05055       0.000    
    1746         11746  1    0.427026       0.000    
    1747         11747  1    0.398606       0.000    
    1748         11748  1    0.721158E-01   0.000    
    1749         11749  1    0.572241       0.000    
    1750         11750  1    0.914792       0.000    
    1751         11751  1    0.252172       0.000    
    1752         11752  1    0.150542       0.000    
    1753         11753  1    0.367668       0.000    
    1754         11754  1    0.910448       0.000    
    1755         11755  1    0.125887       0.000    
    1756         11756  1    0.771461       0.000    
    1757         11757  1    0.776937       0.000    
    1758         11758  1    0.874512       0.000    
    1759         11759  1    0.667684       0.000    
    1760         11760  1     1.38789       0.000    
    1761         11761  1     1.48134       0.000    
    1762         11762  1   -0.607980       0.000    
    1763         11763  1    0.367059       0.000    
    1764         11764  1    0.371373       0.000    
    1765         11765  1    0.636132       0.000    
    1766         11766  1    0.465007       0.000    
    1767         11767  1     1.31336       0.000    
    1768         11768  1    0.151574       0.000    
    1769         11769  1    0.277996       0.000    
